RegionID,RegionName,StateName,SizeRank,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
126082,Sarasota Springs,Florida,463,144300,146900,154400,147900,151400,150500,153100,162000,168300,174200,171600,172400,175000,178600,180300,182100,181800,182700,183400,182000,187200,196800,202400,201300,189300,188700,182800,189600,185000,198000,201700,207200,199100,194500,181600,184900,192700,214500,211300,206400,209100,210500,205500,197800,202300,207200,210800,206900,211800,209400,213200,202000,200900,197600,208400,211800,219700,220900,212700,207600,212200,235300,228100
268628,Capitol Hill,Colorado,464,198500,212100,223000,226800,208100,207000,207400,230300,243000,272500,264200,280600,269900,270500,289500,271800,301700,263300,284100,270600,292000,285100,285500,273200,259600,281100,274000,292700,266700,289300,290500,306300,287900,277900,276500,281800,291200,278900,296600,302300,304100,299500,299400,301600,303400,305900,320000,325000,328200,329300,306500,293000,279300,283700,298400,303500,308900,292900,298800,295900,330100,328100,327900
270952,Tudor City,New York,465,,,,,,,,,628800,626900,691700,599000,632700,563100,579000,558900,600300,618500,610400,635300,629500,818700,765600,717200,564700,562900,614200,603400,602700,574300,598200,610000,617300,563700,540100,555600,620700,670800,732900,686200,679400,555600,584300,563200,592900,598900,611300,687300,611300,685900,603200,773200,747900,757200,596800,586200,659900,757300,692700,654000,543800,622200,633000
270175,West Side,Minnesota,466,,,,,,,,143600,143700,148100,149700,152700,154800,167800,158000,150500,153200,154600,164200,156500,166800,155500,171900,175000,186400,174600,161000,173900,179000,188100,181700,178200,181300,175500,170300,160300,161700,177300,198800,200200,190100,181500,183700,183600,180600,184400,177000,184600,177200,179800,187300,194400,209600,207400,216500,217800,215000,195000,192500,196800,197800,200300,208300
269599,Near West Side,Illinois,467,354200,351900,347500,349700,335400,339400,347700,341400,345800,324100,321600,312600,285200,287900,291800,329400,332000,316000,357700,353400,356900,316500,308700,318800,330600,334300,327300,326600,322400,337200,329200,342900,326800,333500,341600,342100,333400,340900,349800,362800,361600,373100,374200,363100,364200,388900,417500,402200,468200,463400,470300,392200,377400,378500,403300,402000,395500,382400,374000,427600,398200,442000,423500
270188,Central West End,Missouri,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289600,318400,295700,306100,276000,292100,315700,305000,286900,255500,290700,333300,337800,321700,326700,351500,352700,341900,337200,358200,370400,374000,334500,334900,346900
267954,North Gateway,Arizona,469,232700,220600,221000,229300,225700,226500,230500,258100,268300,279900,273400,273900,269700,265800,268300,272000,280200,279500,271900,270900,274200,269400,264500,260700,276900,294500,297800,293900,287300,296700,306600,298800,288000,286300,299200,309000,305300,301800,301600,293900,309500,313500,334800,326300,325800,330100,328700,335700,332100,357900,349600,342900,319600,330100,343500,353200,344000,342100,339000,343100,333500,358500,363900
274910,Oleander Sunset,California,470,,,,,111800,113600,106900,118700,133000,142600,132000,118400,127300,133600,135700,132700,129000,123600,124200,123700,126300,131700,146100,148700,133800,124200,126600,135600,139100,138300,132900,125500,127800,132100,143900,144600,152100,148400,142000,134900,141200,150000,154700,153900,152900,158800,156600,157400,148000,158100,164900,173400,172900,181800,180200,181100,165400,181000,180300,177500,155800,,
273782,Franklin Park,Ohio,471,,,,,,,,,,93100,95600,97600,109200,110800,103900,94800,94000,100200,96700,99800,91800,95000,95100,102600,101300,108900,116700,113100,107600,101800,104600,105400,102500,104000,98600,98200,101400,104600,105400,107000,109200,114900,110900,110700,109000,105700,108600,108200,112300,113800,118900,120400,111800,107600,101800,103700,101900,108400,116500,135400,132300,125400,119700
271635,West University,Texas,472,,,,,,,,,,,,,,213900,231800,237300,232900,239400,242700,267100,244100,266800,286000,306000,283700,258900,247200,244000,237900,263400,278800,300600,300100,283100,249800,229100,269400,270500,292200,270300,286000,281000,263300,247700,241600,266600,288900,306700,294700,295800,300900,316900,303600,290300,271900,285300,274600,282700,292200,319000,331800,319600,315600
403481,Sixteenth Street Heights,District of Columbia,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678900,661700,632100,611700,626000,678400,671800,694000,681500,723700,700500,680600,652500,677300,671700,698700,650500,644300,632700,664000,689500,680300,717400,712700,682900,673600,672200,724200,684300,667400,631100,646300,713600,737500,778800
117980,Scripps Ranch,California,474,572300,619600,579400,609300,558600,574900,565200,592500,584100,547000,554200,547900,599800,532100,574500,546400,586100,613400,668500,666500,657600,648500,674700,654700,590800,583700,612600,635400,678800,675000,691700,662200,652800,720800,728500,766700,701100,725000,695800,742900,729900,714100,695600,701100,691900,634400,618500,638300,682500,694500,691300,725600,674200,704800,658400,696600,769200,808900,820800,691100,695300,685100,
251060,Lake Hills,Washington,475,,,,,,,,,,,,,,,,,594100,588900,587400,585600,604300,625700,646500,652800,652100,670300,674000,687900,674000,677200,691600,714900,732400,722600,771900,780500,806400,823600,816300,817000,773000,790400,783300,767100,756100,759000,767000,746000,723800,722300,725900,769600,766900,803800,758100,755800,719100,740700,758500,824800,850300,821700,792700
275179,Rita Ranch,Arizona,476,,,,,,,,,,,,,,,,,183700,188600,186000,193400,196600,201400,198600,195400,191500,201000,204100,206600,198700,198100,193200,189500,181800,181000,185600,190500,192200,187500,186000,195900,192000,196600,195800,203200,209600,207900,209100,206300,211000,211300,211100,211400,212600,213500,212000,211400,208000,208100,208100,216200,224600,240200,236500
273803,Gandy-Sun Bay South,Florida,477,130400,124900,128200,142800,150400,146200,151800,167500,173600,172800,168100,170700,183300,201600,202600,207900,186600,185300,179300,181200,177800,183400,166600,179200,170500,192500,200600,199300,201900,200100,209500,208600,195000,197700,195800,209600,205100,213500,215100,233000,233500,227800,221900,226500,242900,233600,233000,215200,227800,233900,236500,232400,228500,235200,236200,234200,234400,251200,250500,278300,286200,312200,295800
417220,Creekside - Wagner,California,478,,,,,,,,,,,,,,,,,241700,246100,253100,261300,271300,270000,272700,279500,291900,292400,293100,294900,286000,277200,272600,291700,302900,304600,295700,297700,300600,316600,309900,309900,308500,317700,321500,320500,311000,324300,319000,321500,317200,320700,317700,313400,314900,326600,338000,346400,349900,348900,359800,359300,350600,348400,344100
416968,West Oak Hill,Texas,479,359900,352900,332200,324800,322800,336300,341200,331800,342800,335800,320900,324000,327400,357400,363100,380500,387800,386700,378200,381200,372700,374900,366000,371300,369700,380000,394700,382600,374200,350300,364200,363700,376000,384100,389300,388000,388200,392700,399300,400300,405600,410200,407600,413700,419900,410700,389200,372600,363000,376500,370300,372200,393200,409400,425000,402200,401400,405100,411300,403400,421500,,
3760,Bostonia,California,480,330900,367500,351300,344800,318400,318200,327500,341200,332700,374700,373400,367800,340400,295800,340500,331500,365400,334500,342500,359700,386000,368700,372300,377600,389300,341000,343400,354300,422800,425700,375400,366500,376900,393000,390900,357200,353300,337100,325500,366900,354000,423400,465900,447400,430400,428600,426300,428500,348400,420600,407100,448600,472900,496000,485300,457200,448100,454000,456900,443500,422300,,
116921,North Clairemont,California,481,477300,457300,476800,492800,504900,513400,531000,527500,505300,496000,507400,522300,539400,563900,546400,533600,520100,524400,531700,531000,542100,533000,548300,548500,556200,527000,542500,537300,579600,583500,602100,606400,604500,616600,604900,622100,636200,630500,622300,610100,637700,637800,633600,625900,638000,639600,626300,623200,612300,626900,611600,638400,622100,624400,621100,654400,680000,677900,650500,652400,679500,692300,
275734,Thomas Dale,Minnesota,482,,,,,,,,,,,134300,124500,122300,129100,133800,138900,129000,124900,120800,118200,126600,127200,139300,149600,154800,148100,144000,143000,153300,155900,158000,161500,150400,143000,145300,146000,154700,154500,162800,165500,161400,161800,168300,167300,165400,154500,155100,170100,172700,184300,173300,182700,183200,183100,175700,169900,172000,177500,179100,174000,172700,173400,190000
115622,Hillcrest,California,483,488300,488000,485700,513000,446700,455100,477800,506600,502700,482100,489100,487600,482700,444700,427600,441000,463800,504000,515400,531500,506600,496200,497100,500100,530100,527800,539500,505100,520700,515900,523200,501400,520400,530700,543500,530100,518700,505900,539900,589400,615300,570600,512000,500400,534500,559600,532000,525300,537600,586000,539700,522900,477600,494300,461600,505100,532100,572300,560600,553900,531700,520200,
15126,Kenmore,New York,484,117100,134500,125300,128000,110600,118800,114900,113200,109200,113700,112300,107400,106200,123500,134200,126900,112800,105200,116700,120800,129900,125200,127600,129000,140200,144000,133000,124400,121100,130300,132000,134000,136600,139200,140400,140900,137000,135200,133900,150700,156900,169600,160100,149300,144500,143400,154400,154300,156300,154200,152000,145500,142500,147000,158000,155900,148400,143900,156400,159200,156600,152100,149300
272907,Belair,Georgia,485,100800,103900,114500,115000,114800,119800,127200,122200,110900,100400,117500,130000,130000,120200,120900,124000,128700,131400,135500,132200,133300,135800,130800,123000,134700,142000,141600,135000,137700,145100,144500,134100,135600,128700,136100,133200,139700,135400,135200,133300,132200,134800,130900,138800,139500,156700,145900,157400,146100,157900,148800,151100,148600,153200,159700,171400,166700,166600,161100,168400,168500,167100,179700
275103,Provincetowne,North Carolina,486,226000,228400,236100,228200,245200,250200,250400,246900,246000,250300,243400,247200,252000,255000,242700,259000,265100,277600,262200,260400,254300,246300,251400,252800,264000,256000,249900,249500,249300,256200,254600,251700,258200,262300,277700,268000,264300,271000,284100,287700,278200,275700,283400,288700,288800,289100,304500,314600,309800,303900,306900,316800,304300,298500,300300,309300,311600,308400,306300,297500,296400,305800,330400
267629,Jefferson,Louisiana,487,164800,180200,179500,191400,192400,198900,187500,179800,174400,173900,171000,183500,188600,200000,200100,203100,193000,197600,195600,204500,203100,208100,206200,185000,173500,161500,167200,180100,180900,195300,206300,214100,209500,196500,202800,207100,209100,207600,202600,199500,195500,196600,199100,195500,191200,189800,206200,204500,197900,181900,188300,196400,202900,204900,197900,192800,192200,200600,201500,198800,190200,193600,196600
275961,West Colorado Springs,Colorado,488,194500,195600,200100,212800,217700,220700,218600,218700,223800,207400,212600,217700,240000,245700,246500,232000,225800,227100,235100,246000,242800,241200,230400,237000,246400,250900,248100,242200,249600,259800,267400,266900,261100,258500,259700,270600,270300,278900,283100,293600,280300,277000,278600,283000,282300,291500,299600,295200,303000,298800,317000,302400,308100,295600,296500,301000,289300,326600,336000,368000,342500,342700,357800
272876,Bay View,Wisconsin,489,,149500,146100,138000,144000,146400,158600,157200,155200,144100,145200,144300,153900,134300,145200,153100,176600,180500,172400,168600,156000,160100,159900,161600,195700,196600,203800,176300,185200,188900,176000,174200,176500,188700,193100,203400,201300,181200,165100,158800,167900,174800,197600,203500,202500,193800,188400,194100,185700,191400,181600,171800,168100,172000,181700,182100,195200,197400,217100,214400,237500,223800,215300
275041,Pioneer Park,Nevada,490,126300,121500,127900,132500,136500,123500,125600,122700,132600,121500,125000,125900,134600,138800,134400,141400,132600,136500,133400,141800,138000,133900,136900,137100,144900,146800,143800,135700,131900,143300,143500,141000,140700,155800,162900,167300,162200,168700,171600,176900,186800,185100,185400,183100,177900,179700,202400,205200,203700,164800,170800,167200,186100,187000,189700,183000,183200,179600,185100,180100,190600,186400,
274461,McCullough Hills,Nevada,491,,,,,,,,,,,,,,,,,,,,263600,262000,272100,273100,277400,280600,284900,293200,290100,298600,292800,300400,297600,292500,291000,296000,312200,313600,320100,327200,336700,330100,333500,334700,346500,355200,355100,356800,336900,333100,338300,386800,392600,387900,354300,359100,357600,338500,335200,332900,330400,323100,313200,335600
51820,East Weymouth,Massachusetts,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331800,333800,330400,341100,320600,349400,332700,353500,328100,329400,319700,331400,327800,325200,319300,313200,323900,369100,351400,364900,325900,367300,335100,337100,313400,354300,363400,393400,388400,378600,363500
274797,Northwest,Oregon,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473400,480700,412600,390900,359300,408400,464800,457100,404400,393500,421200,492800,436400,415600,434300,472400,515800,466200,418700,471800,470000,503700,581600,559700,526800
276627,Valley View,Nevada,494,137500,139000,134900,130500,123000,121900,131300,142900,152600,146500,133700,134100,134800,149800,154200,153700,150700,154300,157300,151400,146000,142500,156800,152500,157500,153700,165500,166600,169300,167500,175500,174500,183200,179400,181900,183200,182400,185500,190000,207800,216700,218300,207500,208400,204300,213300,221400,230200,241900,227900,237900,238500,257000,255500,248400,239800,230500,228800,238000,244700,243300,245300,246500
762533,Washington Manor,California,495,477200,476500,487600,495700,493600,476500,463700,469100,483700,516400,528800,532300,529400,524100,523100,508800,526800,550500,571400,574900,553600,540600,545500,546200,552500,492900,459200,406300,416100,459800,459600,521500,548400,613500,613700,611200,641100,660300,671300,652100,638200,636600,651400,651800,648600,641500,646200,632400,623500,629600,621600,643000,642500,662800,631900,616700,631400,655400,688400,659600,687300,,
272908,Belair-Edison,Maryland,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51800,51900,59500,59500,59200,57300,64700,63200,68800,68500,71400,68900,67400,68100,70100,66300,68900,65700,74200,76000,74900,66400,68200,68400,68900,66300,72100
28656,Hyannis,Massachusetts,497,211700,207500,202900,210200,201000,199100,195600,211900,232200,244500,229700,226100,209200,212000,212300,231900,248600,252900,247600,234400,238800,237400,250200,251100,250300,250400,252400,246300,240600,240000,264000,272900,267800,258700,260900,267800,281800,298000,313000,316100,310000,320900,316300,309400,284500,243400,251600,257500,297900,272100,281900,297000,325300,320200,274700,289400,288100,293900,272600,270900,271200,248800,259400
124797,Hunters Creek,Florida,498,229700,233500,236200,235700,229200,227900,234400,240400,242400,239400,242500,252700,234500,225200,221300,246400,261400,255100,260500,252500,250500,240800,249700,256400,261300,261200,262600,265000,268400,272700,274200,266200,265400,273700,279800,256100,247200,258200,285000,290100,283000,278300,282900,292400,297700,297000,288100,283900,286200,284600,299100,298500,299900,298200,301300,308800,301600,299700,311900,323800,325500,316700,320400
396857,Finn Hill,Washington,499,455900,449400,438700,442000,446700,464200,477400,477500,493000,494900,492900,486800,511600,546800,546600,544500,586600,610300,606000,566500,566700,605400,599900,598900,570100,578800,598000,614300,636300,659400,666100,664200,648900,657500,687500,716500,754000,786700,776400,773700,734700,739200,719200,733200,726000,728000,723700,733600,780000,775700,779200,702400,705900,705900,739900,727900,740200,736100,778500,787000,816000,756800,744000
264525,Irvington,Indiana,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,145800,135200,129800,116000,119500,113300,142600,138400,145000,116700,124600,132300,147700,151500,140400,137800,129000,133900,129600,137300,145500,153500,147500,137000,143600,138300,132100,125700,134900,144600,148800,141200,140500,134000,131600,150300
275222,Rock Creek,Arkansas,501,224700,228000,242700,229900,245100,225100,238700,236800,254500,259600,240200,243900,234100,252300,241800,250400,241200,248200,221000,224900,221300,249800,247200,261200,254900,256800,235400,227500,209100,213000,218200,237300,229900,222500,223600,231000,242100,235900,238600,235300,237200,238000,231200,234000,221700,230100,239600,247500,223400,222800,221500,241500,239300,235400,239200,235000,225200,219900,231200,253600,255900,237800,230800
38625,Fruitville,Florida,502,215400,223900,215900,211700,221200,237200,244400,241100,226500,229700,225900,240700,235000,239700,234000,242700,243600,245600,238400,224300,220100,221300,236200,247200,249200,248100,243700,255100,255200,254600,260200,274600,287500,282700,275000,254000,246800,269400,290400,292500,275700,268600,272900,266700,280300,280400,283300,266500,271100,264700,274900,262100,268900,254100,266300,269100,280800,276600,294600,297600,315600,301100,315700
215211,Roxborough,Pennsylvania,503,170800,186300,183100,183100,171300,171900,178400,174900,181300,200400,204100,193900,188600,197700,213900,207400,203300,204100,206100,210500,205300,201600,195500,201900,203700,204800,203800,214000,218000,219600,209100,206000,211500,215400,219500,218300,225000,227100,235900,232400,233600,223700,227200,222400,217800,231400,236600,238800,220400,228000,234100,234800,227500,230700,237600,245200,244600,243100,231200,230500,232500,249500,261400
753745,South Burbank,Louisiana,504,,,,,,,,,,,,,,,,,,,,157600,162900,154500,157000,157200,158100,152100,152100,150200,152000,162900,158800,164700,170000,195100,213000,218800,229300,220500,200100,171200,155000,155300,160200,170100,172700,168800,166300,170000,179000,184900,185400,172300,159900,149500,155800,164000,170400,168400,171300,166300,164200,146600,159800
201414,Hyde Park,Ohio,505,261800,293900,313400,299100,267400,258300,278500,284400,285600,261200,266200,296200,313000,307300,284300,263000,259700,258000,282800,349400,343400,362000,287000,286000,293000,315100,305600,307500,314000,333400,296900,310300,317400,358300,367900,383700,386400,350100,335700,313400,333600,318800,315000,297800,302200,291200,284100,318600,313000,327000,285400,342700,349900,358900,334400,347800,351100,347200,314400,329600,329200,362800,357600
200713,Firestone Park,Ohio,506,,,,,,,,,,,44500,51200,49500,54000,46100,48400,50100,52500,51000,50200,53500,55900,62300,60400,66100,55500,56400,51700,60600,59000,60700,59000,56200,56200,54700,59700,60400,62600,63800,64500,66500,65600,64600,64700,68400,73500,76200,77900,78800,82100,78600,76100,73700,76500,74100,78100,76600,81700,79300,79900,86500,85500,82700
416302,Alamitos Beach,California,507,,,,,,,,,,,,,,,,400400,382400,381700,367300,351200,355900,363300,367000,325400,331200,307500,351100,345400,389800,406700,435600,434600,438000,428800,405200,442700,408000,429700,408300,430100,413900,375700,375200,367800,398100,397500,419700,390800,346100,336900,378900,439700,436200,456000,463300,475800,420200,438800,414700,411500,353800,393400,455300
274836,Oak Park,California,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,349100,358700,356900,376400,356600,367400,363500,395500,421000,439400,381500,364400,362200,403000,404100,363800,392400,385500,421000,398400,430000,404500,386000,352100,362000,372500,335500,361600,349500,380500,349200,385000,408900,396600,402000,
121248,North Stamford,Connecticut,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651400,664500,681100,673200,665200,663800,638400,644700,646100,680900,703900,736100,712500,698200,682500,676400,675900,667100,715400,734200,746400,735800,728600,714600,679000,678500,666000,671000,676800,690600,686400,668300,645600,639400,629900
268273,Magnolia Center,California,510,275300,270900,274700,278900,281800,282200,283000,284200,288900,291600,290300,289700,290700,297800,298300,297100,295400,297300,309900,317300,321400,308400,302700,304600,317200,330800,335400,338400,335200,335300,333600,335900,332700,345900,348200,358100,349700,352600,345800,350400,351600,360500,356900,367900,367700,366000,354800,349200,364000,362100,367300,342700,348100,348400,374400,385400,,,,,,,
275071,Poplar Grove,Utah,511,127300,144000,148400,156700,153600,156400,158700,155300,153800,147700,148700,145900,146300,162300,155600,157300,145400,158000,167400,164100,164000,160500,164400,169600,172000,178600,172800,173900,170500,176400,190000,194100,196700,190700,199200,207700,210300,211000,210800,204300,204500,198300,203200,209500,224400,227900,231800,210100,213700,201600,217000,222200,221700,228400,232400,253600,259800,254200,241000,239100,255300,264000,268800
416184,Greater Pinellas Point,Florida,512,129500,138300,154200,150500,140800,135100,147500,150700,161800,163900,177100,175700,171500,167100,174800,166100,166400,160900,176800,177600,176600,175300,172700,181300,177900,188600,191200,207800,218900,226300,220000,215700,219300,219000,221200,218300,242200,250200,248400,236900,240500,239300,249700,249500,250300,235600,229600,231700,218100,209100,209600,234300,248000,256900,234400,227200,215800,229100,222400,231200,234300,251700,283300
753785,South Emerson,Indiana,513,93800,96200,107300,112900,122400,114500,110600,100300,100900,103300,110500,124400,123200,120100,112200,112700,114400,110200,108600,108500,109000,114300,120100,122900,128300,130600,127900,123900,118300,115000,115500,115400,124900,121100,121900,122800,129200,137100,139600,138700,134100,134200,137200,139900,135700,134900,131200,138100,132300,140800,131700,139300,138300,144900,144000,141900,141700,146500,156500,164600,169000,168100,161800
154868,Liberty Heights,Massachusetts,514,,,,,,,,,,,,,101800,106300,102800,103300,108900,117100,114700,113200,101500,96400,102900,107800,118000,107400,112400,102800,101400,99500,111700,126900,128200,135600,135400,141100,124800,126400,125900,139700,142100,145700,146900,144400,139800,145600,147900,146200,144400,142000,154300,153400,160000,155900,153800,153100,147200,158400,163700,158900,152800,158300,158000
268899,Boulevard Heights,Florida,515,164000,168900,163100,173300,174400,178700,174200,180300,186600,173300,175600,174400,192700,191500,203100,205300,205400,195900,197000,205400,208700,213700,215300,218000,222400,220700,229800,229300,235300,233000,234000,232100,232700,238700,247600,252500,250900,255400,259200,264700,265000,260400,263800,262400,269200,267100,265200,265500,262000,265900,256000,266100,267300,279800,278300,278000,286400,278300,293400,288500,296200,280800,280600
269220,Villages of Palm Beach Lakes,Florida,516,108500,111200,113400,109900,112100,106900,118900,121200,128900,128500,127000,129300,126800,131400,130200,134100,124800,128800,128400,135800,139700,143300,144900,136600,137200,137600,145300,150600,152100,148400,146600,150300,192800,193000,194600,157100,158500,157900,153800,141700,133600,137900,151600,159400,161100,161700,167300,166200,170500,180600,172800,158100,135900,135100,152100,162400,175500,169100,168700,178500,175100,176500,164600
275553,St.Johns,Oregon,517,231100,223500,222400,227600,248700,247100,249600,247700,254400,253400,264700,276300,279800,272600,269900,276500,291800,306100,306500,308000,312900,296100,300400,298000,331900,319600,326700,324900,343500,339400,335600,327400,328600,327700,330400,330900,337500,345300,355700,358300,347700,336500,340500,355200,360500,360500,344200,343500,338700,355500,360300,351000,338200,330300,325900,326100,341000,354600,372800,379900,378200,368200,360100
53279,Merrifield,Virginia,518,,,,,509300,435600,472700,451400,447300,434800,441800,445500,449100,470800,479500,478300,452900,442600,493700,531900,571900,500100,526800,502200,524800,453200,443500,439800,447400,441400,424100,443800,455900,460500,440500,441500,447500,554000,568400,585900,484900,462200,442400,426100,421800,440100,455300,486400,455200,477500,464600,512700,546200,615100,585000,590900,507100,505700,453600,541800,557800,574000,555000
753841,Parkwood Manor,Pennsylvania,519,147000,142400,154300,165700,176700,172900,166300,164300,170800,172700,168000,166700,171400,186300,185000,185800,178900,175700,172800,161800,163500,161200,173500,182700,191700,198600,192300,187200,183800,187400,192500,192300,191600,191100,194400,193900,194700,189500,197600,194000,192500,189700,197100,206600,209000,204400,204700,210300,214600,224900,214300,218300,210500,218000,219100,217400,216600,216400,222700,227200,236600,245600,255100
274376,Lowry Park Central,Florida,520,,,,,,,,96900,91600,95500,107500,113800,116200,114400,108500,109800,114900,124700,121200,114200,120900,119500,121300,119500,125600,126000,129300,125800,129200,125300,131700,137500,140100,143100,144600,146300,146400,147700,146900,144500,141300,157300,164700,174100,177500,170900,161700,144400,133200,133600,138800,153100,163500,173800,186800,180100,174900,161100,160600,153100,164200,180000,204300
223139,Seven Oaks,South Carolina,521,119300,112000,109800,107100,111600,103200,99900,101900,104100,106000,107800,111300,123600,138000,132100,120200,105700,112200,110000,109600,112500,115800,121500,105300,99900,102400,121700,133100,127100,119300,115200,118700,118100,114600,112100,108800,112400,116400,130500,132500,134400,123300,128300,122600,138100,152200,151700,138300,118700,127300,126000,126200,124100,124700,129800,124700,129100,141200,145300,147500,134800,148800,147700
251109,Lea Hill,Washington,522,260800,276300,297600,303800,304400,303900,303300,320900,343900,351700,334500,328300,346500,369500,360100,346600,333600,347000,347100,346600,341800,368300,379700,383300,356700,352200,353600,345600,353100,350000,376200,389000,403800,403900,411200,409300,408700,390800,416000,437100,450600,444000,426600,427800,420400,421100,420200,416300,429800,431000,467100,478800,482000,453500,438900,443500,442800,449500,457500,445900,457300,452100,
268771,Virginia Village,Colorado,523,332300,314000,330500,339300,348700,357200,360100,349100,347700,345400,357000,360400,376400,381300,402500,394600,391600,376900,377900,385000,386800,402700,397700,411800,402100,413000,410900,414900,439100,450000,447500,426900,420700,429600,442300,429400,429600,446500,470000,479600,463100,462700,463600,480000,484000,488100,481300,489200,493800,501800,487000,471300,466400,456500,459800,464300,461900,456400,427400,438600,466200,488000,518500
753774,Augusta-New Augusta,Indiana,524,125000,117500,121900,125900,129900,128600,125800,127000,127500,129800,132500,135400,137600,135700,130700,131700,133100,132800,131300,130100,134000,142300,144600,152400,148100,152600,151200,147900,139700,138400,141100,150500,148200,145200,143400,144200,149600,165100,172500,176200,162400,161300,157600,154300,153700,157500,162300,159300,153900,154200,158500,165800,166100,162200,158700,157300,161200,170300,173900,178300,169900,171500,175200
43845,Alderwood Manor,Washington,525,352100,352500,354400,370900,357200,368500,362300,375600,367800,366200,370500,369600,392800,389300,408600,396100,407500,396200,399400,408300,421300,429900,432500,405900,404200,398900,429500,433400,453400,448500,457200,456700,473000,479900,476700,503700,513700,542100,547900,555400,550500,538300,536600,540000,537100,561300,550100,554000,532700,526400,515200,496600,510000,529500,545600,534700,517500,509100,,,,,
252303,Westpark,California,526,406000,408900,406400,401800,416500,411800,408500,408800,410600,410400,400400,400400,401500,411400,401500,418900,418300,437300,431700,435700,425800,421900,421600,438700,417200,416300,409700,429700,443000,460200,472800,471600,442100,451800,462900,487300,487500,485900,495700,490300,476900,476900,477100,485400,483400,488600,507700,516000,522700,530500,538100,547400,512200,491700,475200,497000,486000,496600,470400,496000,501600,533200,
271904,Lincoln Heights,Washington,527,158400,157700,155500,162100,157800,157600,151600,154000,159000,158400,159900,157500,170900,157300,160400,149400,168400,173200,182400,181900,182400,178700,172700,178500,190100,196700,189900,178000,182800,186400,185700,190400,193400,196500,188600,197100,198900,205600,203000,209200,210600,213800,212500,221900,221100,234700,239400,239200,240200,243100,246100,239800,239600,244800,253500,250700,251100,251200,257400,259300,270200,275900,280000
269570,Ashburn,Illinois,528,110400,113500,127200,133000,133800,122900,122800,132100,130500,126500,129500,141900,130800,124200,120400,134300,128800,134300,139600,147200,146800,134200,139900,137300,157900,166400,159700,162100,153400,162700,159400,161000,164700,165700,168400,163900,163100,151200,156900,166200,175600,177200,166500,166700,171100,175100,180600,179200,191000,198800,199300,202000,195600,204800,193000,204500,191000,194000,179800,171200,173800,178900,198000
276010,Western Branch South,Virginia,529,240800,228700,234900,223400,265000,267700,286200,248800,225100,242700,251700,280600,270300,273500,264800,283200,291100,292800,270000,252800,268400,272600,281200,263300,255500,226600,212400,225200,275000,281200,270500,243900,242100,234300,243900,246700,272300,277600,274300,250000,228500,234700,256400,282900,299600,282200,263500,252000,257700,290900,283100,285800,280300,303100,296000,293400,287000,277100,278200,268100,280500,250000,237900
268962,Downtown,Florida,530,377600,386900,398600,382400,371300,367500,374500,365400,337700,335500,353800,386800,390800,371600,366600,352300,352700,370900,363500,376200,353000,358300,330400,320900,330700,329300,325000,329500,335100,340900,346100,329900,353400,316700,345100,319700,340200,328900,322600,307900,308100,293300,318300,281300,291000,278900,308000,313000,309800,310400,318600,326400,314400,312200,287300,294100,294600,318400,329100,323700,340700,348500,337700
738018,Central Franklin,Tennessee,531,,,,,,,,,,,,,,,,,,,336900,341000,328300,347800,360100,347700,359700,350200,331000,295600,305600,318600,359800,341200,320000,300700,329700,361100,361500,344500,353200,364200,378900,387000,373000,373700,384400,357400,357300,367100,404700,406900,397100,440300,451700,441400,406600,378500,316500,305800,320900,394400,410400,413900,367800
268689,Mar Lee,Colorado,532,211800,204700,195400,200800,206600,208600,209300,214800,218700,213900,214200,225500,235200,234200,231500,225600,238900,228900,247000,246300,255900,257400,262300,269500,271900,273700,275300,274500,276600,288300,292200,293800,286500,287600,291500,296700,300100,313400,316200,320300,309100,307700,299400,303300,305500,314800,317000,314700,314300,318300,318200,320900,319200,324300,321800,308900,299600,298200,326400,357500,368300,358200,349600
23566,Azalea Park,Florida,533,99200,107200,110800,117900,124900,124700,116900,112900,114600,124300,126900,116900,118800,117500,133500,123600,131000,130700,144600,133200,134300,136400,143500,149400,157500,151300,148400,142200,153800,157100,151700,152800,160200,175700,184100,182300,184100,182300,176800,167300,167100,174000,188000,188900,189700,184000,186900,182300,182000,184100,189300,192800,184200,177800,184100,190100,208300,203500,210000,202700,211500,208500,
